Order_ID,Order_Date,Product_ID,Sales_Rep_ID,Region_ID,Quantity_Sold,Unit_Price,Total_Sales,Profit,Return_Flag,Time,Year,Month,Day_of_Week,Hour
1606,2023-12-30,202,303,105,4,282,1127,192,TRUE,10:11,2023,12,Saturday,10
1607,2024-05-30,205,304,102,6,552,3312,629,FALSE,23:57,2024,5,Thursday,23
1608,2023-09-24,203,301,105,5,541,2705,568,FALSE,19:24,2023,9,Sunday,19
1609,2023-05-10,204,302,102,8,639,5115,1279,TRUE,07:28,2023,5,Wednesday,7
1610,2024-01-28,202,302,103,3,608,1823,547,TRUE,18:04,2024,1,Sunday,18
1611,2023-04-23,203,301,102,10,201,2007,301,TRUE,09:36,2023,4,Sunday,9
1612,2023-04-27,204,305,104,5,131,657,112,FALSE,01:19,2023,4,Thursday,1
1613,2023-02-04,205,303,103,8,623,4985,947,FALSE,18:36,2023,2,Saturday,18
1614,2022-12-01,201,304,101,7,344,2406,505,TRUE,02:35,2022,12,Thursday,2
1615,2022-12-30,205,305,105,2,209,419,105,FALSE,08:00,2022,12,Friday,8
1616,2023-01-04,205,302,103,4,362,1449,435,FALSE,18:50,2023,1,Wednesday,18
1617,2023-04-27,201,302,103,8,328,2627,394,FALSE,09:20,2023,4,Thursday,9
1618,2023-06-18,203,304,101,2,510,1021,173,FALSE,10:41,2023,6,Sunday,10
1619,2024-06-06,204,301,105,8,403,3224,612,FALSE,15:14,2024,6,Thursday,15
1620,2023-07-21,202,303,104,9,287,2581,542,FALSE,13:21,2023,7,Friday,13
1621,2023-03-03,204,303,101,4,56,224,56,FALSE,16:52,2023,3,Friday,16
1622,2023-03-02,202,302,105,10,218,2179,654,FALSE,17:16,2023,3,Thursday,17
1623,2023-01-18,204,303,105,7,617,4321,648,FALSE,21:36,2023,1,Wednesday,21
1624,2024-01-11,201,301,105,1,209,209,36,TRUE,03:53,2024,1,Thursday,3
1625,2023-12-15,205,303,101,8,496,3968,754,TRUE,16:07,2023,12,Friday,16
1626,2024-08-25,202,301,104,5,143,715,150,FALSE,01:58,2024,8,Sunday,1
1627,2023-10-20,201,304,104,10,76,757,189,TRUE,08:17,2023,10,Friday,8
1628,2023-10-14,202,304,105,9,278,2500,750,FALSE,22:18,2023,10,Saturday,22
1629,2023-01-03,204,304,101,4,381,1524,229,FALSE,01:32,2023,1,Tuesday,1
1630,2022-12-21,203,302,101,9,173,1555,264,TRUE,14:01,2022,12,Wednesday,14
1631,2023-11-18,205,304,105,8,505,4042,768,FALSE,14:16,2023,11,Saturday,14
1632,2023-02-06,202,302,104,10,595,5953,1250,TRUE,16:14,2023,2,Monday,16
1633,2022-12-29,205,303,104,10,322,3217,804,TRUE,09:53,2022,12,Thursday,9
1634,2022-12-16,201,302,104,1,557,557,167,FALSE,16:25,2022,12,Friday,16
1635,2023-04-07,205,302,104,5,425,2123,318,FALSE,18:18,2023,4,Friday,18
1636,2023-03-14,202,305,104,4,534,2137,363,FALSE,00:02,2023,3,Tuesday,0
1637,2023-09-12,202,301,104,5,313,1566,298,FALSE,23:59,2023,9,Tuesday,23
1638,2022-12-11,202,301,102,3,441,1322,278,FALSE,22:44,2022,12,Sunday,22
1639,2024-02-07,202,302,104,1,616,616,154,FALSE,05:59,2024,2,Wednesday,5
1640,2024-09-09,203,305,103,4,318,1271,381,TRUE,17:02,2024,9,Monday,17
1641,2023-12-11,203,303,101,4,54,214,32,FALSE,16:24,2023,12,Monday,16
1642,2023-09-09,204,301,104,3,418,1255,213,FALSE,05:59,2023,9,Saturday,5
1643,2024-09-30,201,301,104,8,99,793,151,FALSE,22:06,2024,9,Monday,22
1644,2024-07-12,204,302,105,1,623,623,131,FALSE,18:28,2024,7,Friday,18
1645,2023-03-21,205,305,104,3,321,963,241,TRUE,06:05,2023,3,Tuesday,6
1646,2023-11-24,201,304,103,1,229,229,69,FALSE,08:14,2023,11,Friday,8
1647,2023-09-18,203,304,104,1,515,515,77,FALSE,11:31,2023,9,Monday,11
1648,2024-05-15,205,303,105,9,407,3664,623,FALSE,22:25,2024,5,Wednesday,22
1649,2023-07-10,204,301,104,2,656,1311,249,FALSE,02:31,2023,7,Monday,2
1650,2023-05-24,203,304,101,10,325,3246,682,FALSE,12:00,2023,5,Wednesday,12
1651,2024-09-24,202,302,104,9,643,5789,1447,TRUE,11:14,2024,9,Tuesday,11
1652,2023-01-07,204,305,102,9,565,5081,1524,FALSE,12:38,2023,1,Saturday,12
1653,2023-12-24,205,301,103,8,299,2389,358,FALSE,10:14,2023,12,Sunday,10
1654,2023-09-12,203,302,101,4,216,866,147,FALSE,18:57,2023,9,Tuesday,18
1655,2024-06-28,201,301,105,7,607,4246,807,TRUE,20:46,2024,6,Friday,20
1656,2023-05-09,204,305,102,10,194,1938,407,FALSE,02:10,2023,5,Tuesday,2
1657,2023-11-09,201,305,101,3,342,1025,256,FALSE,05:56,2023,11,Thursday,5
1658,2023-02-07,201,304,102,7,219,1533,460,FALSE,02:07,2023,2,Tuesday,2
1659,2024-09-07,202,301,103,5,179,896,134,FALSE,14:41,2024,9,Saturday,14
1660,2023-08-23,202,303,101,7,342,2391,406,FALSE,06:03,2023,8,Wednesday,6
1661,2023-12-14,204,305,104,6,230,1380,262,FALSE,14:31,2023,12,Thursday,14
1662,2023-01-20,205,303,105,1,455,455,96,FALSE,05:22,2023,1,Friday,5
1663,2023-07-01,202,304,105,2,583,1167,292,FALSE,15:51,2023,7,Saturday,15
1664,2024-05-09,202,305,104,1,46,46,14,FALSE,04:37,2024,5,Thursday,4
1665,2023-10-12,202,305,104,8,411,3289,493,FALSE,18:42,2023,10,Thursday,18
1666,2022-10-27,202,305,102,5,367,1833,312,FALSE,19:34,2022,10,Thursday,19
1667,2024-01-20,202,304,105,3,185,554,105,TRUE,14:38,2024,1,Saturday,14
1668,2024-07-21,204,302,102,6,427,2561,538,TRUE,10:12,2024,7,Sunday,10
1669,2024-09-11,203,304,103,4,261,1045,261,FALSE,13:06,2024,9,Wednesday,13
1670,2024-07-24,201,302,105,5,164,820,246,TRUE,10:51,2024,7,Wednesday,10
1671,2023-01-10,204,305,104,9,590,5312,797,FALSE,22:18,2023,1,Tuesday,22
1672,2023-03-24,204,302,101,10,54,543,92,FALSE,19:45,2023,3,Friday,19
1673,2024-05-11,205,303,101,6,633,3797,721,FALSE,16:21,2024,5,Saturday,16
1674,2024-09-24,202,304,103,3,203,609,128,FALSE,20:05,2024,9,Tuesday,20
1675,2024-05-16,204,304,102,5,399,1997,499,FALSE,23:31,2024,5,Thursday,23
1676,2023-08-02,203,305,101,10,495,4952,1486,FALSE,04:45,2023,8,Wednesday,4
1677,2023-08-25,202,303,104,9,469,4217,633,TRUE,21:03,2023,8,Friday,21
1678,2023-01-19,204,303,105,6,541,3248,552,TRUE,08:31,2023,1,Thursday,8
1679,2023-08-05,203,302,102,5,90,452,86,FALSE,04:02,2023,8,Saturday,4
1680,2023-08-21,203,304,103,7,540,3778,793,FALSE,15:08,2023,8,Monday,15
1681,2024-01-03,204,302,104,2,584,1168,292,TRUE,17:54,2024,1,Wednesday,17
1682,2023-05-11,202,301,103,8,64,509,153,FALSE,20:13,2023,5,Thursday,20
1683,2023-03-08,203,303,101,10,347,3469,520,FALSE,21:51,2023,3,Wednesday,21
1684,2023-01-18,202,302,103,10,401,4009,682,FALSE,14:45,2023,1,Wednesday,14
1685,2023-04-11,204,303,102,3,309,928,176,FALSE,21:30,2023,4,Tuesday,21
1686,2023-03-24,203,303,102,5,201,1004,211,FALSE,23:58,2023,3,Friday,23
1687,2023-01-17,204,301,104,8,541,4331,1083,FALSE,12:12,2023,1,Tuesday,12
1688,2023-01-28,202,304,105,10,300,3004,901,FALSE,21:28,2023,1,Saturday,21
1689,2024-08-08,202,302,104,5,302,1508,226,FALSE,04:17,2024,8,Thursday,4
1690,2023-04-15,204,303,101,4,440,1761,299,FALSE,08:21,2023,4,Saturday,8
1691,2023-04-04,203,302,104,3,629,1886,358,FALSE,16:09,2023,4,Tuesday,16
1692,2022-12-23,202,302,102,8,81,645,135,FALSE,03:32,2022,12,Friday,3
1693,2023-04-24,203,304,101,5,178,891,223,FALSE,03:07,2023,4,Monday,3
1694,2024-04-19,201,301,105,4,65,259,78,TRUE,16:02,2024,4,Friday,16
1695,2023-04-18,204,304,105,5,322,1611,242,FALSE,05:58,2023,4,Tuesday,5
1696,2024-07-07,202,303,105,5,399,1995,339,FALSE,01:35,2024,7,Sunday,1
1697,2023-04-21,204,303,105,6,200,1198,228,FALSE,09:11,2023,4,Friday,9
1698,2022-11-15,205,301,104,10,589,5892,1237,FALSE,12:47,2022,11,Tuesday,12
1699,2024-02-14,203,302,101,6,584,3507,877,FALSE,17:01,2024,2,Wednesday,17
1700,2023-02-18,203,302,101,2,288,577,173,FALSE,20:48,2023,2,Saturday,20
1701,2023-01-30,202,305,102,6,529,3173,476,FALSE,16:51,2023,1,Monday,16
1702,2022-12-14,204,301,101,1,503,503,85,FALSE,07:57,2022,12,Wednesday,7
1703,2023-03-05,203,301,101,4,229,916,174,FALSE,06:38,2023,3,Sunday,6
1704,2024-04-05,203,302,103,2,144,288,60,FALSE,16:02,2024,4,Friday,16
1705,2024-02-08,205,303,104,8,235,1881,470,FALSE,22:05,2024,2,Thursday,22
1706,2022-11-02,203,302,103,2,323,647,194,FALSE,09:03,2022,11,Wednesday,9
1707,2023-11-21,203,302,103,8,218,1741,261,FALSE,10:53,2023,11,Tuesday,10
1708,2024-06-11,205,302,105,10,344,3440,585,TRUE,19:07,2024,6,Tuesday,19
1709,2023-12-07,205,302,105,7,319,2233,424,FALSE,02:37,2023,12,Thursday,2
1710,2023-07-24,201,304,102,6,319,1911,401,TRUE,13:25,2023,7,Monday,13
1711,2023-02-14,205,301,103,8,93,747,187,FALSE,22:35,2023,2,Tuesday,22
1712,2024-05-28,205,303,102,2,285,570,171,FALSE,21:01,2024,5,Tuesday,21
1713,2024-04-07,205,302,104,7,503,3518,528,FALSE,00:17,2024,4,Sunday,0
1714,2022-12-05,203,303,105,2,537,1073,182,FALSE,08:45,2022,12,Monday,8
1715,2023-10-04,203,301,104,1,581,581,110,FALSE,09:20,2023,10,Wednesday,9
1716,2023-06-08,203,302,105,2,214,427,90,TRUE,18:17,2023,6,Thursday,18
1717,2024-07-20,202,301,104,6,384,2302,575,TRUE,15:17,2024,7,Saturday,15
1718,2023-09-19,205,301,101,9,125,1125,338,FALSE,15:55,2023,9,Tuesday,15
1719,2022-12-17,205,303,104,9,162,1460,219,FALSE,23:09,2022,12,Saturday,23
1720,2023-10-03,204,302,105,10,74,737,125,TRUE,07:55,2023,10,Tuesday,7
1721,2022-12-13,204,303,102,9,534,4807,913,TRUE,09:25,2022,12,Tuesday,9
1722,2024-10-05,205,301,105,6,240,1441,303,FALSE,13:40,2024,10,Saturday,13
1723,2024-10-06,202,302,103,8,131,1047,262,FALSE,11:44,2024,10,Sunday,11
1724,2024-03-02,201,305,104,6,438,2628,788,TRUE,20:13,2024,3,Saturday,20
1725,2023-08-20,204,302,105,10,313,3130,469,FALSE,04:02,2023,8,Sunday,4
1726,2024-07-13,202,305,105,5,337,1686,287,TRUE,21:38,2024,7,Saturday,21
1727,2024-10-14,205,301,101,4,237,949,180,TRUE,22:45,2024,10,Monday,22
1728,2023-08-01,204,303,103,6,515,3088,648,FALSE,06:51,2023,8,Tuesday,6
1729,2023-11-25,204,301,104,2,216,432,108,TRUE,15:38,2023,11,Saturday,15
1730,2024-03-31,203,304,104,3,564,1693,508,FALSE,07:47,2024,3,Sunday,7
1731,2022-12-29,203,302,101,3,575,1726,259,FALSE,15:48,2022,12,Thursday,15
1732,2023-09-14,202,303,102,7,72,503,86,FALSE,00:15,2023,9,Thursday,0
1733,2023-11-18,203,305,101,9,329,2965,563,FALSE,04:14,2023,11,Saturday,4
1734,2023-02-03,201,302,104,10,95,946,199,FALSE,07:57,2023,2,Friday,7
1735,2022-12-18,205,302,101,4,208,830,208,FALSE,22:43,2022,12,Sunday,22
1736,2024-02-03,202,304,101,4,172,688,206,TRUE,07:15,2024,2,Saturday,7
1737,2024-05-20,202,304,101,5,193,966,145,TRUE,14:44,2024,5,Monday,14
1738,2023-09-21,202,303,105,7,139,973,165,TRUE,13:36,2023,9,Thursday,13
1739,2024-10-24,203,301,102,4,75,300,57,FALSE,07:05,2024,10,Thursday,7
1740,2023-12-09,204,301,104,3,471,1413,297,TRUE,09:53,2023,12,Saturday,9
1741,2023-09-27,202,301,104,9,472,4250,1062,FALSE,03:37,2023,9,Wednesday,3
1742,2024-07-29,201,301,103,6,132,792,238,FALSE,11:55,2024,7,Monday,11
1743,2023-12-29,205,305,104,7,198,1386,208,FALSE,07:23,2023,12,Friday,7
1744,2024-08-02,202,302,101,8,480,3842,653,TRUE,03:13,2024,8,Friday,3
1745,2023-01-19,202,304,104,6,385,2310,439,TRUE,02:58,2023,1,Thursday,2
1746,2024-08-12,201,303,105,3,313,939,197,FALSE,16:53,2024,8,Monday,16
1747,2023-06-09,201,303,102,7,210,1468,367,FALSE,04:05,2023,6,Friday,4
1748,2024-04-29,203,301,103,8,555,4439,1332,FALSE,17:00,2024,4,Monday,17
1749,2023-09-13,202,305,104,7,328,2296,344,FALSE,14:09,2023,9,Wednesday,14
1750,2024-05-15,205,301,103,10,92,918,156,FALSE,04:29,2024,5,Wednesday,4
1751,2022-12-05,204,305,102,5,64,320,61,FALSE,20:35,2022,12,Monday,20
1752,2024-05-23,203,301,104,3,57,172,36,FALSE,14:40,2024,5,Thursday,14
1753,2023-04-03,204,304,103,3,438,1314,329,FALSE,18:52,2023,4,Monday,18
1754,2023-12-25,201,305,101,2,485,971,291,TRUE,17:37,2023,12,Monday,17
1755,2023-06-23,202,304,102,1,477,477,71,TRUE,22:13,2023,6,Friday,22
1756,2022-11-10,201,305,102,5,535,2673,454,FALSE,14:53,2022,11,Thursday,14
1757,2023-09-04,201,302,105,8,256,2047,389,FALSE,01:44,2023,9,Monday,1
1758,2024-10-11,202,301,103,9,241,2171,456,FALSE,07:00,2024,10,Friday,7
1759,2024-09-05,201,303,104,6,48,288,72,FALSE,09:54,2024,9,Thursday,9
1760,2024-06-30,202,301,102,1,330,330,99,FALSE,08:19,2024,6,Sunday,8
1761,2023-01-14,204,303,101,8,210,1683,252,FALSE,06:21,2023,1,Saturday,6
1762,2023-11-10,205,303,104,3,292,875,149,FALSE,20:57,2023,11,Friday,20
1763,2024-01-17,204,302,101,7,264,1850,351,FALSE,22:32,2024,1,Wednesday,22
1764,2024-06-07,204,305,102,3,321,964,203,FALSE,15:34,2024,6,Friday,15
1765,2024-02-03,204,304,101,3,413,1240,310,FALSE,20:15,2024,2,Saturday,20
1766,2024-02-29,202,303,105,3,335,1005,302,FALSE,19:34,2024,2,Thursday,19
1767,2024-05-29,205,304,101,8,606,4852,728,FALSE,06:37,2024,5,Wednesday,6
1768,2024-02-25,201,301,105,5,155,776,132,FALSE,22:27,2024,2,Sunday,22
1769,2024-02-24,205,305,102,4,583,2334,443,FALSE,07:29,2024,2,Saturday,7
1770,2022-12-08,203,303,104,2,616,1232,259,FALSE,23:20,2022,12,Thursday,23
1771,2023-07-27,205,301,103,1,659,659,165,FALSE,07:19,2023,7,Thursday,7
1772,2024-03-25,202,305,103,2,214,428,128,TRUE,17:39,2024,3,Monday,17
1773,2023-02-11,205,301,105,6,149,894,134,TRUE,22:20,2023,2,Saturday,22
1774,2024-07-19,203,301,102,8,448,3581,609,FALSE,06:17,2024,7,Friday,6
1775,2023-05-31,201,302,101,10,174,1739,330,FALSE,13:12,2023,5,Wednesday,13
1776,2023-06-24,205,305,101,8,96,768,161,TRUE,01:42,2023,6,Saturday,1
1777,2024-06-09,205,302,105,1,465,465,116,FALSE,17:13,2024,6,Sunday,17
1778,2024-08-01,205,305,103,1,508,508,152,FALSE,06:59,2024,8,Thursday,6
1779,2024-01-25,203,303,101,8,477,3813,572,FALSE,20:23,2024,1,Thursday,20
1780,2023-05-21,203,301,101,5,297,1484,252,FALSE,07:29,2023,5,Sunday,7
1781,2023-06-19,202,305,103,4,591,2366,449,FALSE,07:58,2023,6,Monday,7
1782,2024-02-10,203,305,105,4,177,709,149,FALSE,01:55,2024,2,Saturday,1
1783,2023-07-15,204,304,103,5,128,642,160,TRUE,15:52,2023,7,Saturday,15
1784,2024-03-26,204,305,101,6,107,645,193,FALSE,08:51,2024,3,Tuesday,8
1785,2022-12-30,203,302,103,4,227,908,136,TRUE,15:27,2022,12,Friday,15
1786,2024-06-27,203,303,104,7,332,2323,395,FALSE,06:23,2024,6,Thursday,6
1787,2024-09-28,201,301,104,10,128,1279,243,FALSE,20:48,2024,9,Saturday,20
1788,2022-11-13,204,302,101,3,247,742,156,TRUE,08:49,2022,11,Sunday,8
1789,2023-07-09,201,304,102,1,159,159,40,FALSE,21:05,2023,7,Sunday,21
1790,2024-06-15,205,304,103,10,426,4259,1278,TRUE,11:45,2024,6,Saturday,11
1791,2023-06-29,201,304,102,6,174,1046,157,FALSE,22:56,2023,6,Thursday,22
1792,2023-03-01,202,302,101,3,549,1648,280,FALSE,08:33,2023,3,Wednesday,8
1793,2023-07-08,205,302,103,5,488,2441,464,FALSE,22:32,2023,7,Saturday,22
1794,2024-10-01,203,303,101,8,648,5187,1089,FALSE,23:26,2024,10,Tuesday,23
1795,2022-12-05,204,304,102,10,500,4996,1249,FALSE,22:40,2022,12,Monday,22
1796,2024-07-07,201,303,101,2,141,281,84,FALSE,02:27,2024,7,Sunday,2
1797,2024-05-04,204,302,105,6,343,2059,309,FALSE,02:04,2024,5,Saturday,2
1798,2023-05-11,203,302,104,5,627,3135,533,FALSE,08:54,2023,5,Thursday,8
1799,2023-09-24,202,301,103,4,291,1162,221,FALSE,12:00,2023,9,Sunday,12
1800,2023-03-02,202,305,101,7,52,362,76,FALSE,10:12,2023,3,Thursday,10
1801,2024-07-30,202,304,102,3,244,732,183,FALSE,06:25,2024,7,Tuesday,6
1802,2022-11-10,201,302,102,8,400,3196,959,FALSE,07:18,2022,11,Thursday,7
1803,2024-03-15,205,301,104,4,64,255,38,FALSE,15:07,2024,3,Friday,15
1804,2023-08-18,204,303,103,3,418,1255,213,FALSE,15:35,2023,8,Friday,15
1805,2023-10-17,204,305,102,3,637,1911,363,FALSE,09:16,2023,10,Tuesday,9
1806,2023-08-06,204,305,103,5,489,2446,514,TRUE,17:37,2023,8,Sunday,17
1807,2022-11-06,201,303,105,6,288,1728,432,FALSE,18:08,2022,11,Sunday,18
1808,2023-09-23,203,302,101,7,300,2098,629,FALSE,01:59,2023,9,Saturday,1
1809,2023-02-18,205,302,101,8,348,2784,418,FALSE,17:54,2023,2,Saturday,17
1810,2023-02-13,202,303,101,4,221,885,151,TRUE,13:57,2023,2,Monday,13
1811,2024-03-14,205,304,103,9,360,3243,616,FALSE,08:13,2024,3,Thursday,8
1812,2023-03-03,203,301,102,7,506,3542,744,FALSE,13:15,2023,3,Friday,13
1813,2023-05-17,202,302,105,1,203,203,51,TRUE,00:24,2023,5,Wednesday,0
1814,2022-12-25,203,305,104,5,530,2652,796,FALSE,16:54,2022,12,Sunday,16
1815,2023-09-02,202,301,103,1,409,409,61,FALSE,11:09,2023,9,Saturday,11
1816,2023-03-27,205,305,105,5,323,1615,275,FALSE,00:28,2023,3,Monday,0
1817,2024-08-30,201,302,104,10,109,1089,207,TRUE,22:42,2024,8,Friday,22
1818,2022-11-01,205,302,101,5,82,411,86,FALSE,09:44,2022,11,Tuesday,9
1819,2023-06-21,204,301,103,2,654,1309,327,TRUE,09:41,2023,6,Wednesday,9
1820,2022-11-06,202,301,101,4,516,2065,620,FALSE,10:45,2022,11,Sunday,10
1821,2024-03-18,205,304,105,9,199,1792,269,FALSE,18:17,2024,3,Monday,18
1822,2022-12-02,201,302,105,5,539,2693,458,FALSE,08:27,2022,12,Friday,8
1823,2024-04-13,203,304,101,10,310,3098,589,FALSE,17:57,2024,4,Saturday,17
1824,2022-11-12,204,301,104,6,338,2028,426,FALSE,20:44,2022,11,Saturday,20
1825,2023-01-03,204,304,101,1,345,345,86,FALSE,07:43,2023,1,Tuesday,7
1826,2024-06-07,202,303,103,9,141,1267,380,FALSE,08:08,2024,6,Friday,8
1827,2023-11-09,202,302,104,5,99,493,74,FALSE,09:05,2023,11,Thursday,9
1828,2023-06-26,202,303,102,3,223,670,114,FALSE,21:27,2023,6,Monday,21
1829,2024-02-06,205,301,102,4,282,1126,214,FALSE,03:25,2024,2,Tuesday,3
1830,2023-10-19,205,304,105,8,160,1282,269,FALSE,12:08,2023,10,Thursday,12
1831,2024-06-08,201,304,101,4,468,1871,468,FALSE,18:27,2024,6,Saturday,18
1832,2023-10-07,205,303,101,2,85,170,51,FALSE,04:58,2023,10,Saturday,4
1833,2022-12-06,203,303,103,7,434,3037,455,FALSE,20:41,2022,12,Tuesday,20
1834,2023-01-25,203,305,104,1,302,302,51,FALSE,05:38,2023,1,Wednesday,5
1835,2024-09-14,204,305,104,3,428,1283,244,FALSE,18:23,2024,9,Saturday,18
1836,2023-05-07,205,301,102,6,64,386,81,TRUE,03:35,2023,5,Sunday,3
1837,2024-04-30,204,301,104,2,77,154,38,FALSE,23:53,2024,4,Tuesday,23
1838,2023-11-20,202,303,104,2,417,835,250,FALSE,23:57,2023,11,Monday,23
1839,2023-10-11,204,305,104,5,310,1548,232,FALSE,00:11,2023,10,Wednesday,0
1840,2024-10-21,204,303,103,7,238,1668,283,FALSE,22:57,2024,10,Monday,22
1841,2024-05-17,201,305,105,5,482,2409,458,FALSE,10:33,2024,5,Friday,10
1842,2023-02-15,204,305,103,9,344,3092,649,FALSE,09:59,2023,2,Wednesday,9
1843,2024-03-15,202,301,104,8,103,821,205,FALSE,03:41,2024,3,Friday,3
1844,2024-05-11,202,304,104,3,614,1843,553,FALSE,06:03,2024,5,Saturday,6
1845,2024-07-04,201,305,103,9,288,2592,389,FALSE,10:55,2024,7,Thursday,10
1846,2024-06-18,202,302,102,5,150,750,128,FALSE,18:26,2024,6,Tuesday,18
1847,2024-02-26,201,301,105,2,326,651,124,FALSE,15:55,2024,2,Monday,15
1848,2023-03-29,204,302,103,9,655,5895,1238,FALSE,08:45,2023,3,Wednesday,8
1849,2024-02-07,203,302,104,3,358,1074,268,FALSE,04:42,2024,2,Wednesday,4
1850,2023-03-02,205,301,105,7,316,2214,664,FALSE,14:11,2023,3,Thursday,14
1851,2024-01-05,205,301,101,3,82,247,37,FALSE,18:20,2024,1,Friday,18
1852,2024-03-02,202,305,102,6,438,2630,447,FALSE,18:16,2024,3,Saturday,18
1853,2022-11-13,202,302,104,2,240,480,91,FALSE,15:07,2022,11,Sunday,15
1854,2023-01-31,203,303,104,9,245,2201,462,FALSE,19:43,2023,1,Tuesday,19
1855,2024-05-26,203,301,101,7,189,1321,330,TRUE,09:05,2024,5,Sunday,9
1856,2024-06-19,204,301,104,10,248,2481,744,FALSE,23:51,2024,6,Wednesday,23
1857,2023-06-07,202,304,105,7,377,2639,396,FALSE,08:00,2023,6,Wednesday,8
1858,2024-01-06,202,302,105,7,417,2922,497,TRUE,18:16,2024,1,Saturday,18
1859,2024-10-04,203,301,104,5,341,1703,324,TRUE,05:53,2024,10,Friday,5
1860,2024-10-02,202,301,103,9,142,1274,268,FALSE,18:34,2024,10,Wednesday,18
1861,2024-07-28,202,302,105,2,77,154,39,FALSE,21:48,2024,7,Sunday,21
1862,2023-08-27,203,301,103,1,296,296,89,FALSE,22:12,2023,8,Sunday,22
1863,2024-06-24,205,305,104,3,84,252,38,FALSE,15:17,2024,6,Monday,15
1864,2024-03-26,204,302,101,2,89,179,30,FALSE,14:28,2024,3,Tuesday,14
1865,2023-08-24,205,302,102,1,650,650,123,FALSE,20:03,2023,8,Thursday,20
1866,2024-05-28,201,301,102,3,470,1409,296,TRUE,02:16,2024,5,Tuesday,2
1867,2023-09-23,201,305,101,1,608,608,152,FALSE,03:25,2023,9,Saturday,3
1868,2023-03-08,202,305,103,4,364,1456,437,TRUE,15:26,2023,3,Wednesday,15
1869,2022-12-25,202,302,104,2,349,698,105,FALSE,23:31,2022,12,Sunday,23
1870,2023-03-14,202,305,101,9,230,2066,351,FALSE,15:32,2023,3,Tuesday,15
1871,2024-01-28,201,305,104,7,69,481,91,FALSE,13:04,2024,1,Sunday,13
1872,2022-12-09,204,301,104,9,294,2646,556,FALSE,07:42,2022,12,Friday,7
1873,2023-02-04,205,305,102,2,189,378,94,FALSE,05:00,2023,2,Saturday,5
1874,2023-07-04,201,305,105,10,362,3619,1086,FALSE,04:36,2023,7,Tuesday,4
1875,2022-11-26,205,302,101,7,234,1635,245,FALSE,05:13,2022,11,Saturday,5
1876,2023-04-22,204,302,101,2,124,248,42,FALSE,05:27,2023,4,Saturday,5
1877,2023-01-08,203,303,102,4,582,2328,442,TRUE,16:50,2023,1,Sunday,16
1878,2023-12-03,201,301,101,3,525,1575,331,FALSE,20:41,2023,12,Sunday,20
1879,2024-10-20,202,303,102,5,596,2978,744,FALSE,16:49,2024,10,Sunday,16
1880,2023-02-06,205,303,102,6,622,3730,1119,FALSE,19:07,2023,2,Monday,19
1881,2024-08-30,201,304,101,10,430,4303,646,FALSE,10:12,2024,8,Friday,10
1882,2023-11-29,205,303,102,2,615,1229,209,FALSE,06:45,2023,11,Wednesday,6
1883,2024-06-13,205,304,101,2,71,142,27,FALSE,19:01,2024,6,Thursday,19
1884,2024-07-18,203,304,102,3,186,559,117,TRUE,23:38,2024,7,Thursday,23
1885,2024-06-17,205,303,105,10,185,1850,462,FALSE,17:07,2024,6,Monday,17
1886,2023-11-21,204,305,105,4,186,745,223,FALSE,15:49,2023,11,Tuesday,15
1887,2024-06-06,202,304,103,1,405,405,61,FALSE,12:40,2024,6,Thursday,12
1888,2023-01-22,202,301,101,5,194,968,165,TRUE,20:48,2023,1,Sunday,20
1889,2024-08-28,201,301,104,3,448,1344,255,FALSE,00:16,2024,8,Wednesday,0
1890,2023-10-24,203,305,101,7,323,2260,475,FALSE,07:47,2023,10,Tuesday,7
1891,2023-11-15,203,305,105,1,605,605,151,FALSE,12:26,2023,11,Wednesday,12
1892,2024-08-21,203,303,102,5,136,679,204,TRUE,16:38,2024,8,Wednesday,16
1893,2024-05-28,203,302,104,3,402,1206,181,FALSE,10:56,2024,5,Tuesday,10
1894,2023-05-26,202,304,104,7,227,1588,270,FALSE,06:57,2023,5,Friday,6
1895,2023-07-05,205,305,102,3,470,1411,268,FALSE,13:48,2023,7,Wednesday,13
1896,2023-12-20,202,303,103,1,498,498,104,FALSE,23:11,2023,12,Wednesday,23
1897,2024-05-03,202,302,102,10,459,4591,1148,FALSE,00:14,2024,5,Friday,0
1898,2024-09-14,201,304,101,6,385,2311,693,FALSE,02:01,2024,9,Saturday,2
1899,2024-01-04,205,303,105,4,426,1706,256,TRUE,18:48,2024,1,Thursday,18
1900,2022-11-23,204,302,104,7,268,1874,319,FALSE,07:27,2022,11,Wednesday,7
1901,2023-10-26,204,304,103,3,287,862,164,TRUE,00:41,2023,10,Thursday,0
1902,2023-08-05,203,304,105,9,510,4587,963,TRUE,03:06,2023,8,Saturday,3
1903,2024-04-28,201,301,105,10,648,6476,1619,FALSE,00:18,2024,4,Sunday,0
1904,2024-01-16,201,304,102,6,227,1361,408,FALSE,05:05,2024,1,Tuesday,5
1905,2023-09-30,204,302,104,3,158,474,71,FALSE,13:43,2023,9,Saturday,13
1906,2024-08-28,201,302,102,8,430,3443,585,FALSE,22:38,2024,8,Wednesday,22
1907,2024-02-22,203,301,104,5,146,729,139,FALSE,00:37,2024,2,Thursday,0
1908,2023-06-06,201,302,103,5,115,573,120,TRUE,16:46,2023,6,Tuesday,16
1909,2024-06-19,203,302,105,9,468,4213,1053,FALSE,12:21,2024,6,Wednesday,12
